date,title,ID
8/29/2017,Canadian trade tribunal to initiate expiry review of steel piling pipe from ...,26919
8/29/2017,Trump rejects deal to reduce Chinese steel overcapacity,26920
8/29/2017,US HRC imports rise 5.9 percent in July,26921
8/29/2017,US DOC issues affirmative preliminary CVD rates for wire rod from Italy and ...,26922
8/29/2017,Voestalpine HBI facility in Corpus Christi suffers minor damages,26923
8/29/2017,ArcelorMittal USA plate mills to expand business opportunities with new ...,26924
8/29/2017,Metinvestâ€™s iron ore sales down 24 percent in June from May,26925
8/29/2017,SMS revamps continuous casting machine for Hyundai Steel,26926
8/29/2017,Indiaâ€™s Supreme Court rejects proposal for sale of iron ore in Karnataka ...,26927
8/29/2017,Turkeyâ€™s pig iron imports down 37.3 percent in January-June,26928
8/29/2017,German iron ore import prices up 12.2 percent in July,26929
8/29/2017,China approves merger of China Guodian and Shenhua Group,26930
8/29/2017,Turkey's steel export value up 43.3 percent in January-July,26931
8/29/2017,Atlas Iron returns to profit in FY 2016-17,26932
8/29/2017,Turkey's steel import value up 18.8 percent in January-July,26933
8/29/2017,Ansteel posts net profit of RMB 1.823 billion for H1,26934
8/29/2017,Taigang Stainless Steel posts net profit of RMB 740 million for H1,26935
8/29/2017,Hangzhou Steel sees 33.63 percent rise in operating revenue in H1,26936
8/29/2017,Sangang Minguang posts net profit of RMB 1.08 billion for H1,26937
8/28/2017,Turkey's coking coal imports remain stable in January-June,26938
8/28/2017,Hurricane Harveyâ€™s damages affecting broad business operations in Houston,26939
8/28/2017,US raw steel production down 1.3 percent week-on-week,26940
8/28/2017,Usiminas says MUSA deal different from former CEO agreement,26941
8/28/2017,Brazil opens Amazon reserve to iron ore exploration,26942
8/28/2017,GM to invest BRL 4.5 billion in Brazil,26943
8/28/2017,US CRC imports fall 12.3 percent in July,26944
8/28/2017,Turkish scrap remains almost flat on Orbis Steel Index,26945
8/28/2017,MMK invests RUB 1.64 billion in environmental protection activities in H1,26946
8/28/2017,Tata Steel Thailandâ€™s net sales remain stable in June quarter,26947
8/28/2017,Japanese crude steel output down 4.3 percent in July,26948
8/28/2017,Indonesia mulls safeguard duty extension for I-beam and H-beam imports,26949
8/28/2017,Turkey's iron ore imports up 5.44 percent in January-June,26950
8/28/2017,Chinaâ€™s industrial enterprisesâ€™ gross profit up 21.2% in January-July,26951
8/28/2017,Nanjing Steel posts net profit of RMB 1.208 billion for H1,26952
8/28/2017,Jiangsu Shagangâ€™s operating revenue rises by 63.48 percent in H1,26953
8/28/2017,Bayi Steel sees 92.88 percent rise in operating revenue in H1,26954
8/28/2017,CISA mills' average daily crude steel output up 0.87% in early August,26955
8/25/2017,Hurricane Harvey causes port closures and business interruptions in Southern US,26956
8/25/2017,Brazil Steel Congress: Brazilian economy to grow if proposed reforms are ...,26957
8/25/2017,Valmont Industries to sell Australian mining consumables division to US-based ...,26958
8/25/2017,Canadian coking coal production falls 6.8 percent in June,26959
8/25/2017,US HDG imports up 6.3 percent in July,26960
8/25/2017,Usiminas reduces iron ore supply deal with subsidiary MUSA,26961
8/25/2017,Brazil Steel Congress: Exports to be the new normal for Brazilian mills,26962
8/25/2017,US rig count drops again while Canadian count rises,26963
8/25/2017,World pig iron output up 2.3 percent in January-July,26964
8/25/2017,Raspadskayaâ€™s net profit increases in H1,26965
8/25/2017,Danieli to supply equipment for Hoa Phat Groupâ€™s Quang Ngai Steel Complex Phase ...,26966
8/25/2017,Turkish basic metal manufacturing capacity use up in August from July,26967
8/25/2017,Global DRI output up 13.5 percent in July,26968
8/25/2017,Russia-based IMHâ€™s sales revenues up 54 percent in H1,26969
8/25/2017,Rising international prices trigger hike in Indian domestic iron ore prices,26970
8/25/2017,Steel industry in Jincheng to operate at maximum 50% capacity in winter,26971
8/25/2017,Chinaâ€™s steel bar imports up 6.4 percent in January-July,26972
8/25/2017,Chinaâ€™s coking coal imports up 31.6 percent in January-July,26973
8/25/2017,Chinaâ€™s coke exports down 17.7 percent in January-July,26974
8/25/2017,Baosteel posts net profit of RMB 6.17 billion for H1,26975
8/24/2017,Brazil Steel Congress: Brazilian slab should be exempt from US Section 232 ...,26976
8/24/2017,US steel executives urge action on Section 232 in letter to Trump,26977
8/24/2017,Gerdau appoints new CEO to take over from Johannpeter,26978
8/24/2017,Brazil Steel Congress: Domestic flat steel sales improve on rising imports,26979
8/24/2017,Brazil Steel Congress: ArcelorMittal Brazil exporting 100 percent of its slab,26980
8/24/2017,Brazil Steel Congress: Argentinaâ€™s Ternium Siderar uncertain on blast furnace ...,26981
8/24/2017,Big River Steel receives $1.225 billion in financing,26982
8/24/2017,Canadian machinery and equipment price index rises 1.6 percent in Q2,26983
8/24/2017,Value of US-NAFTA freight increases 7.7 percent in June,26984
8/24/2017,US OCTG imports up 12.5 percent in July,26985
8/24/2017,BlueScope registers increase in net profit in FY 2016-17,26986
8/24/2017,Vietnam imposes final AD duty on H-beam imports from China,26987
8/24/2017,Metinvest to invest $85.5 million in reconstruction of Ilyich rolling mill,26988
8/24/2017,Mechelâ€™s sales revenue up 15 percent in H1,26989
8/24/2017,World crude steel output up 4.6 percent in January-July,26990
8/24/2017,India aims for steel import protection in review of FTA with S. Korea,26991
8/24/2017,Chinaâ€™s scrap exports indicate huge increase in January-July,26992
8/24/2017,Chinaâ€™s steel bar exports down 60.9 percent in January-July,26993
8/24/2017,Chinese currency strengthens to 6.6525 against US dollar on August 24,26994
8/24/2017,Average second-grade coke price in China up 5.1 percent in mid-August,26995
8/24/2017,Average HRB 400 rebar price in China up 1.6 percent in mid-August,26996
8/23/2017,US steel imports drop 11.5 percent in July,26997
8/23/2017,Trump threatens to terminate NAFTA at campaign rally,26998
8/23/2017,US new home sales fall 9.4 percent in July,26999
8/23/2017,"Majority of US states add construction jobs in July, but lagging infrastructure ...",27000
8/23/2017,US rebar exports rise 22.5 percent in June,27001
8/23/2017,Colombian crude steel output rises in July,27002
8/23/2017,"Moodyâ€™s upgrades Gerdau outlook to stable from negative, affirms debt ratings",27003
8/23/2017,Brazil Steel Congress: Brazilian steel industry to reach 2013â€™s sales levels in ...,27004
8/23/2017,Brazil Steel Congress: Brazilian delegation to persuade Trump over flats duties,27005
8/23/2017,Brazil Steel Congress: Government mulling changes in payback export program,27006
8/23/2017,Usiminas supplies coil and heavy plate to gas project in Argentina,27007
8/23/2017,Ford to form JV with Chinese automaker to manufacture electric cars,27008
8/23/2017,Pakistan's iron and steel scrap imports up 85.6 percent in July,27009
8/23/2017,Latin America's finished steel usage up four percent in H1,27010
8/23/2017,Turkish consumer confidence down 0.3 percent in August from July,27011
8/23/2017,Indian stainless steel producers complain of circumvention of AD duty,27012
8/23/2017,Mechelâ€™s crude steel output up five percent in H1,27013
8/23/2017,CISA: Finished steel prices in China unlikely to continue sharp uptrend,27014
8/23/2017,Turkish PPGI imports down 72 percent in H1,27015
8/23/2017,CISA: China composite steel price index increases during July,27016
8/23/2017,Freight volumes on Chinaâ€™s railways up 15.1 percent in January-July,27017
8/23/2017,Freight volumes on Chinaâ€™s roads up 10.4 percent in January-July,27018
8/23/2017,Freight volumes on Chinaâ€™s waterways up 7.1 percent in January-July,27019
8/22/2017,Brazil extends AD duties on Chinese and Romanian line pipe for another five ...,27020
8/22/2017,NAFTA partners pledge to modernize the trade agreement in first renegotiation ...,27021
8/22/2017,Brazilian flat steel distributor sales rise in July,27022
8/22/2017,Thailandâ€™s scrap imports increase 21 percent in H1 2017,27023
8/22/2017,Investment in Canadian new housing construction rises 7.2 percent in June,27024
8/22/2017,US OCTG exports rise 0.8 percent in June,27025
8/22/2017,Canadian investors interested in developing mining projects in Bolivia,27026
8/22/2017,Vale targeting inland Chinese mills for market growth,27027
8/22/2017,Chile bans Andes Iron mining project,27028
8/22/2017,ArcelorMittal Temirtau to invest $150 million in modernization projects,27029
8/22/2017,Swedish crude steel output up 1.6 percent in January-July,27030
8/22/2017,Taiwanâ€™s basic metal export orders up 15.6 percent in January-July,27031
8/22/2017,Turkeyâ€™s PPGI exports up 39.1 percent in H1,27032
8/22/2017,Metalloinvestâ€™s net income up 36.7 percent in H1,27033
8/22/2017,Germanyâ€™s industrial producer prices rise by 2.3 percent in July,27034
8/22/2017,Georgiaâ€™s semi-finished export volume to Turkey up 95% in January-July,27035
8/22/2017,Moody's upgrades Evraz Groupâ€™s outlook to positive from stable,27036
8/22/2017,BHP Billiton returns to profit in FY 2016-17,27037
8/22/2017,Turkey's basic metal turnover down 1.7 percent in June from May,27038
8/22/2017,Indiaâ€™s RINL to achieve full production from expansion project by 2019-20,27039
8/22/2017,MOC: Average finished steel price in China up 0.5 percent,27040
8/22/2017,Freight volumes at large ports in China up 7.9 percent in January-July,27041
8/22/2017,NBS: Slower growth rate in new house prices in Chinese cities in July,27042
8/22/2017,FAI in Chinaâ€™s roads and waterways up 22.6 percent in January-July,27043
8/22/2017,Shougang sees strong increase in net profit in H1,27044
8/21/2017,Mexico opens public consultation for steel hardness norm,27045
8/21/2017,CSN obtains license to remove waste from Casa de Pedra iron ore mine,27046
8/21/2017,Rebar costs increase in Buenos Aires in July,27047
8/21/2017,Brazilâ€™s civil construction activity up in June,27048
8/21/2017,US raw steel production falls 1 percent week-on-week,27049
8/21/2017,Ratner Steel to open third service center in Arkansas,27050
8/21/2017,Canadian iron ore shipments decline in June,27051
8/21/2017,American Tube Manufacturing renamed Atlas Tube â€“ Birmingham,27052
8/21/2017,US beam exports up 8.1 percent in June,27053
8/21/2017,BC Iron returns to profit in FY 2016-17,27054
8/21/2017,Scrap continues its upward trend on Orbis Steel Index,27055
8/21/2017,Euro area annual inflation remains at 1.3 percent in July,27056
8/21/2017,Euro area construction output down 0.5 percent in June from May,27057
8/21/2017,Turkey's CRC imports down 11.03 percent in H1,27058
8/21/2017,NMDCâ€™s iron ore output up 14.5 percent in April-July,27059
8/21/2017,Turkey-based Asil Celikâ€™s sales revenues up 71.6 percent in H1,27060
8/21/2017,Japan's CR steel strip shipments down 0.8 percent in June from May,27061
8/21/2017,Turkish metal producers' foreign sales prices up 1.8 percent in July from June,27062
8/21/2017,Fortescueâ€™s sales revenue up 19 percent in FY 2016-17,27063
8/21/2017,Coking coal import traffic dips at Indian ports,27064
8/21/2017,CISA mills' average daily crude steel output down 0.32% in late July,27065
8/21/2017,Chinaâ€™s wire rod output down 4.8 percent in January-July,27066
8/21/2017,Chinaâ€™s rebar output up 1.4 percent in January-July,27067
8/21/2017,Chinaâ€™s iron ore output up 7.7 percent in January-July,27068
8/21/2017,Chinese shipbuilding firmsâ€™ output value declines in January-July,27069
8/18/2017,US hot rolled bar exports up 17.7 percent in June,27070
8/18/2017,Danieli to supply expansion equipment at SDI Indiana plant,27071
8/18/2017,US and Canadian rig counts decline week-on-week,27072
8/18/2017,CSN appeals acquisition of CSA by Ternium,27073
8/18/2017,Revenues remain stable for Votorantim Siderurgia in Q2,27074
8/18/2017,Blast furnace failure to diminish output at Tenaris Tamsa,27075
8/18/2017,ChTPZ posts reduced net profit for H1,27076
8/18/2017,Japan's HR steel strip shipments up 1.9 percent in June from May,27077
8/18/2017,Moodyâ€™s: China's apparent steel demand to rise by about 2.5% in 2017,27078
8/18/2017,TMKâ€™s sales revenues up 27 percent in H1,27079
8/18/2017,Brazilâ€™s crude steel output up one percent in July,27080
8/18/2017,Daye Special Steelâ€™s operating revenue up 47.19 percent in H1,27081
8/18/2017,Non-financial FDI by Chinese companies down 44.3 percent in Jan-July,27082
8/18/2017,Indian iron ore miners seek cap on blocks reserved for captive mining by steel ...,27083
8/18/2017,Foreign direct investment in China down 1.2 percent in January-July,27084
8/18/2017,Chinaâ€™s shipbuilding output up 55.1 percent in January-July,27085
8/18/2017,Output of 53 major shipbuilding firms in China up 46.2% in Jan-July,27086
8/17/2017,Nam?k Ekinci: US measures on imports would impact around 2.2 million mt of ...,27087
8/17/2017,Venezuela discusses ways to diminish dependency on imports,27088
8/17/2017,US Gulf oil and gas exploration auction attracts $121 million in winning bids,27089
8/17/2017,Nucor DRI plant outage to last longer than expected,27090
8/17/2017,Recleim purchases Pennsylvania recycling facility,27091
8/17/2017,CSP slab accounts for 67 percent of Pecem portâ€™s exports in Jan-July,27092
8/17/2017,CAP Acero appeals AD duty decision on Chinese steel grinding rods,27093
8/17/2017,"Ore Holdings, Inc. stockholders vote to approve merger with Steel Partners Ltd.",27094
8/17/2017,Canadian manufacturing sales drop 1.8 percent in June,27095
8/17/2017,US CRC exports fall 34.2 percent in June,27096
8/17/2017,SAIL sees increase in net loss in June quarter,27097
8/17/2017,Peruâ€™s iron ore output up 9.5 percent in H1,27098
8/17/2017,German crude steel output up 3.6 percent in July,27099
8/17/2017,New Zealand starts AD duty probe for rebar imports from China and Malaysia,27100
8/17/2017,CSCâ€™s steel sales up 6.3 percent in July from June,27101
8/17/2017,Hebei Province eliminates 12.26 million mt of pig iron capacity in January-July,27102
8/17/2017,India sets up panel to revise National Mineral policy,27103
8/17/2017,Iron ore inventory decreases at Chinese ports,27104
8/17/2017,Indiaâ€™s Supreme Court temporarily halts all iron ore mine auctions in Karnataka,27105
8/17/2017,Hunan Valin Steel posts net profit of RMB 956 million for H1,27106
8/17/2017,Xining Special Steel achieves net profit of RMB 10.8556 million in H1,27107
8/17/2017,Chinaâ€™s coal output up 5.4 percent in January-July,27108
8/16/2017,"US residential building permits, starts, and completions decline in July",27109
8/16/2017,US stainless steel flange producers file AD/CVD petition against imports from ...,27110
8/16/2017,US plates in coil exports rise 21.1 percent in June,27111
8/16/2017,"Blast reported at Gerdauâ€™s Ouro Branco mill, maintenance at coking unit halted",27112
8/16/2017,Peruvian iron ore export prices decline in June,27113
8/16/2017,Brazilâ€™s CSN delays Q2 results,27114
8/16/2017,US launches intellectual property review against China,27115
8/16/2017,Cliffs Natural Resources announces return to Cleveland-Cliffs name,27116
8/16/2017,Cliffs Natural Resources sees increased net profit in H1,27117
8/16/2017,Japan's domestic steel product orders up 2.3 percent in H1,27118
8/16/2017,Global nickel production decreases in H1,27119
8/16/2017,Metalloinvest inks long-term deal with Severstal for supply of iron ore ...,27120
8/16/2017,South Africa imposes 10 percent import duty on certain steel sections,27121
8/16/2017,Rebar futures prices at SHFE decline for fifth straight day,27122
8/16/2017,India's basic metal output increases by 2.7 percent in June,27123
8/16/2017,Schmolz+Bickenbachâ€™s sales revenues up 15.1 percent in H1,27124
8/16/2017,Indiaâ€™s crude steel production up 4.6 percent in July,27125
8/16/2017,CAAM: Chinaâ€™s auto exports up 25.9 percent in January-July,27126
8/16/2017,Chinaâ€™s new energy vehicle output up 26.2 percent in January-July,27127
8/16/2017,China Coal Energyâ€™s coal sales down 6.05 percent in H1,27128
8/16/2017,China Shenhua Energyâ€™s coal sales up 18.4 percent in January-June,27129
8/16/2017,MOC: Average finished steel price in China up 3.3 percent,27130
8/15/2017,Brazilian iron ore producer MMX posts net loss in H1,27131
8/15/2017,Brazilian ferroalloys producer Ferbasa sees profit rise in Q2,27132
8/15/2017,Vale investors approve companyâ€™s corporate restructuring,27133
8/15/2017,Canadian new vehicle sales fall 6.1 percent in June,27134
8/15/2017,US and Canadian service centers report increased steel shipments in July,27135
8/15/2017,Value of US manufacturing sales and shipments up 0.3 percent in June,27136
8/15/2017,US HRC exports drop 5.4 percent in June,27137
8/15/2017,US scrap import volume increased 26 percent in H1,27138
8/15/2017,US iron and steel scrap export volume increased 14 percent in H1,27139
8/15/2017,Borusan Mannesmann posts improved financial results for H1,27140
8/15/2017,ArcelorMittal Kryvyi Rih to increase billet output with two new concasters,27141
8/15/2017,Unemployment in Turkey decreases to 10.2% in May from April level,27142
8/15/2017,Mount Gibsonâ€™s iron ore sales down 36 percent in FY 2016-17,27143
8/15/2017,New motor vehicle registrations in Turkey down 13.5% in June from May,27144
8/15/2017,LKABâ€™s sales revenues up almost 50 percent in H1,27145
8/15/2017,Brazil's motor vehicle output up 5.9 percent in July from June,27146
8/15/2017,Turkeyâ€™s crude steel output increases by 13.6 percent in January-July,27147
8/15/2017,SMS completes modernization of Vizag Steelâ€™s converter shop,27148
8/15/2017,China bans imports of iron ore and coal from North Korea,27149
8/15/2017,CAAM: Chinaâ€™s passenger vehicle output up 3.0 percent in January-July,27150
8/15/2017,China Coal Energy expects significant rise in net profit for H1,27151
8/15/2017,Real estate investments in China up 7.9 percent in January-July,27152
8/15/2017,Chinaâ€™s fixed asset investments up 8.3 percent in January-July,27153
8/15/2017,Average second-grade coke price in China up 3.6 percent in early August,27154
8/14/2017,"Brazilian economy is anemic, says local development bank",27155
8/14/2017,Ternium Mexico expects extension on duties for certain steel imports,27156
8/14/2017,US export value of scrap increased 31 percent in H1 2017,27157
8/14/2017,Class-lawsuit in Pennsylvania against US Steel,27158
8/14/2017,Louisiana highly concerned about US trade barriers,27159
8/14/2017,US weekly raw steel production up slightly week-over-week,27160
8/14/2017,Helix Steel is expanding capacity in Michigan facility,27161
8/14/2017,Scrap continues to increase on Orbis Steel Index,27162
8/14/2017,Danieli to upgrade Tata Steel Europeâ€™s HDG line No.2 at IJmuiden steelworks,27163
8/14/2017,Germany's commercial vehicle output up six percent in July,27164
8/14/2017,Argentinaâ€™s auto output falls 16.1 percent in July from June,27165
8/14/2017,Euro area industrial output down 0.6 percent in June from May,27166
8/14/2017,South Africa imposes safeguard duty on HRC and plate imports,27167
8/14/2017,SHFE makes adjustment to fee for rebar futures trading,27168
8/14/2017,ThyssenKruppâ€™s sales revenue up 9% in first nine months of FY 2016-17,27169
8/14/2017,Indian parliament committee seeks status report on delayed NMDC steel mill ...,27170
8/14/2017,Average HRB 400 rebar price in China up 3.8 percent in early August,27171
8/14/2017,Chinaâ€™s value-added industrial output up 6.8 percent in January-July,27172
8/14/2017,CAAM: Chinaâ€™s auto output rises by 4.7 percent in January-July,27173
8/14/2017,Chinaâ€™s retail sales of consumer goods up 10.4 percent in January-July,27174
8/14/2017,NBS: Chinaâ€™s crude steel output up 5.5 percent in January-July,27175
8/11/2017,US pig iron import value doubles in H1 2017,27176
8/11/2017,NAFTA renegotiations to begin August 16,27177
8/11/2017,US rig count declines while Canadian rig count increases,27178
8/11/2017,Brazil CSN to increase domestic HRC steel prices,27179
8/11/2017,Samarco appeals fines following Mariana disaster,27180
8/11/2017,Ford dismisses workers at its Sao Bernardo do Campo plant in Brazil,27181
8/11/2017,Mexican industrial output stable in June,27182
8/11/2017,NMDCâ€™s sales revenues up 65 percent in June quarter,27183
8/11/2017,Manganese ore exports via Port Hedland up 12.3 percent in July,27184
8/11/2017,S. Africa's iron ore output down 1.7 percent in June from May,27185
8/11/2017,Kardemir to increase energy efficiency with new investments,27186
8/11/2017,Germany's passenger car output down 24.7 percent in July from June,27187
8/11/2017,Brazil's industrial output rises 0.5 percent in June,27188
8/11/2017,EU imposes preliminary AD duty on corrosion-resistant steel imports from China,27189
8/11/2017,Sharp increases in electrode prices unlikely to last long,27190
8/11/2017,Coal India subsidiaries to offer coking coal through e-auction,27191
8/11/2017,Turkish HRC import volume down 2.8 percent in H1,27192
8/11/2017,MOC: Higher commodity prices and volumes push up Chinaâ€™s import value,27193
8/11/2017,CISA holds meeting to discuss rapid rises in steel prices,27194
8/11/2017,Salzgitter delivers best half-year result since 2011 in H1,27195
8/11/2017,Bayi Steel announces asset purchase plans,27196
8/11/2017,NDRC: China eliminates 111 million mt of coal capacity in H1,27197
8/11/2017,China Shenhua Energy expects 147 percent rise in H1 net profit,27198
8/10/2017,Canadian new housing prices rise 0.2 percent in June,27199
8/10/2017,ArcelorMittal focused heavily on exports in Brazil,27200
8/10/2017,Gerdau expects recovery of Brazilian economy in 2018,27201
8/10/2017,Vale sells two large iron ore carriers for $178 million,27202
8/10/2017,Nucor acquires cold finish facilities in Missouri and Mexico,27203
8/10/2017,"US DOC sets preliminary CVD margins for silicon metal imports from Australia, ...",27204
8/10/2017,US cut-length plate exports rise 7.8 percent in June,27205
8/10/2017,MetalX to build greenfield scrap plant in Ohio,27206
8/10/2017,Argentinaâ€™s crude steel production up 12 percent in July,27207
8/10/2017,Evraz sees improved financial results in H1 amid higher coal and steel prices,27208
8/10/2017,Iron ore exports via Port Hedland down 12.1 percent in July from June,27209
8/10/2017,Metalloinvest inks long-term deal with Mechel for supply of iron ore,27210
8/10/2017,Japanese auto output rises 6.9 percent in June,27211
8/10/2017,Indiaâ€™s JSPL posts reduced net loss for June quarter,27212
8/10/2017,S. African iron and steel output up 2.4 percent in June,27213
8/10/2017,France's metal industry output down 0.4 percent in June from May,27214
8/10/2017,Kardemir to invest in new concaster to increase crude steel output,27215
8/10/2017,"Indian stainless pipe producers seek AD duty on imports from China, Vietnam",27216
8/10/2017,Indiaâ€™s RINL unable to compete with private sector mills in securing captive ...,27217
8/10/2017,Turkeyâ€™s slab imports up 11 percent in H1,27218
8/10/2017,Voestalpineâ€™s sales revenues up 17.2 percent in Q1 FY 2017-18,27219
8/10/2017,"Baogang supplies 75,000 mt of rails for Zhangjiakou-Hohhot railway",27220
8/10/2017,Liuzhou Steel see sharp rise in net profit in H1,27221
8/10/2017,Anyang Steelâ€™s net profit down 70.59 percent in H1,27222
8/10/2017,Chinaâ€™s foreign trade value up 12.3 percent in January-July,27223
8/10/2017,Chinaâ€™s coal imports up 18.2 percent in January-July,27224
8/9/2017,Chileâ€™s CAP Acero posts increased net loss in H1,27225
8/9/2017,"Gerdau sees net profit, revenues decline in Q2",27226
8/9/2017,Valeâ€™s CFO says restructuring efforts will attract global investors,27227
8/9/2017,Value of Canadian building permits up 2.5 percent in June,27228
8/9/2017,US freight transportation index falls 0.8 percent in June,27229
8/9/2017,US steel mill shipments rise 1 percent in June,27230
8/9/2017,US HDG exports drop 23.9 percent in June,27231
8/9/2017,Mexican exports to Canada increase in June,27232
8/9/2017,IREPAS: Good demand in global long steel products market backed by reasonable ...,27233
8/9/2017,Bekaert sees increased net profit in H1,27234
8/9/2017,Coal exports from PWCS up 20.2 percent in July from June,27235
8/9/2017,Vietnamâ€™s steel exports up 26 percent in January-June,27236
8/9/2017,Colombian iron and steel exports down 5.8 percent in H1,27237
8/9/2017,India's finished steel consumption rises 4.6 percent in April-June,27238
8/9/2017,JSW Steelâ€™s crude steel output down four percent in July,27239
8/9/2017,Turkeyâ€™s IDC records increase in net profit in Q2,27240
8/9/2017,Global stainless steel output down 3.5 percent in Q1 from Q4 level,27241
8/9/2017,Turkeyâ€™s wire rod exports up 54.2 percent in H1,27242
8/9/2017,Erdemir Groupâ€™s sales revenues up 69.2 percent in H1,27243
8/9/2017,Fresh illegal mining cases detected in Goa,27244
8/9/2017,Chinaâ€™s finished steel exports down 28.7 percent in January-July,27245
8/9/2017,Chinaâ€™s iron ore imports increase by 7.5 percent in January-July,27246
8/9/2017,MOC: Average finished steel price in China up 1.1 percent,27247
8/9/2017,China's PPI up 5.5 percent in July,27248
8/9/2017,Chinaâ€™s CPI rises by 1.4 percent in July,27249
8/8/2017,Argentinian industrial output increases in June,27250
8/8/2017,"Brazilian judge suspends criminal charges against Samarco, Vale and BHP Billiton",27251
8/8/2017,Mexican auto production and exports rise in July,27252
8/8/2017,Non-residential building construction costs in Canada rise 0.8 percent in Q2,27253
8/8/2017,Canadian trade tribunal determines injury exists with line pipe imports from ...,27254
8/8/2017,US iron and steel scrap exports rise 18.2 percent in June,27255
8/8/2017,US steel exports drop 9.5 percent in June,27256
8/8/2017,Brazil's iron ore exports up by 3.5 percent in July,27257
8/8/2017,Turkey-based MMK Metalurjiâ€™s revenues up 24.7 percent in Q2 from Q1,27258
8/8/2017,Metalloinvest inks long-term contract with Evraz for supply of iron ore products,27259
8/8/2017,Taiwan's iron and steel export value rises 21.6 percent in January-July,27260
8/8/2017,Danieli to reline BF No. 1 of MMK at Magnitogorsk plant,27261
8/8/2017,France's steel product import value up 26.2 percent in H1,27262
8/8/2017,France's steel product export value up 25.2 percent in H1,27263
8/8/2017,Tata Steel registers net profit in June quarter,27264
8/8/2017,Turkeyâ€™s rebar exports down 12 percent in January-June,27265
8/8/2017,Turkeyâ€™s billet imports down 58 percent in January-June,27266
8/8/2017,Turkey's basic metal output down 2.4 percent in June from May,27267
8/8/2017,Fujian Qingtuo Group to build new steel capacity to replace eliminated capacity,27268
8/8/2017,Chinaâ€™s forex reserves rise for sixth straight month in July,27269
8/8/2017,Chinaâ€™s wire rod output declines by 5.3 percent in H1,27270
8/8/2017,Chinaâ€™s rebar output up 0.8 percent in H1,27271
8/8/2017,Chinaâ€™s iron ore output rises by 9.2 percent in H1,27272
8/7/2017,US raw steel production falls 0.4 percent week-on-week,27273
8/7/2017,Vale to use Ferrovia Paraense railway for iron ore transportation,27274
8/7/2017,US metallurgical coal exports up 26.7 percent in H1 2017,27275
8/7/2017,AK Steel completes acquisition of Precision Partners,27276
8/7/2017,US rebar imports surge 123.8 percent in June,27277
8/7/2017,RHI shareholders approve merger with Brazilian refractories producer Magnesita,27278
8/7/2017,Liberty Iron & Metal obtains $50 million in financing,27279
8/7/2017,Scrap moves up further on Orbis Steel Index,27280
8/7/2017,Turkeyâ€™s scrap imports up 1.65 percent in H1,27281
8/7/2017,MMKâ€™s sales revenues up 37.8 percent in H1 amid higher sales prices,27282
8/7/2017,OECD annual inflation rate slows to 1.9 percent in June,27283
8/7/2017,Banchero Costa: Downside risks remain for Chinaâ€™s iron ore outlook,27284
8/7/2017,Germanyâ€™s industrial output down 1.1 percent in June from May,27285
8/7/2017,Kardemirâ€™s sales revenues up 80.2 percent in H1,27286
8/7/2017,Automotive sales in Turkey down 1.6 percent in July from June,27287
8/7/2017,Latin Americaâ€™s finished steel imports from China up 13 percent in H1,27288
8/7/2017,Increases recorded in Chinese ferrous metal futures markets on Aug. 7,27289
8/7/2017,SAIL-ArcelorMittal JV decision delayed by two months,27290
8/7/2017,Chinaâ€™s coal output up five percent in H1,27291
8/7/2017,Zhongtian Steel posts operating revenue of RMB 56.8 billion for H1,27292
8/7/2017,CISA: Iron ore prices unlikely to see further significant rises,27293
8/7/2017,CISA: Average iron ore prices in China move up during July,27294
8/7/2017,JISCO Hongxing Steel sees increased net profit in H1,27295
8/4/2017,Argentinaâ€™s Siderar posts $71 million net profit in Q2,27296
8/4/2017,Vale denies possible acquisition of stake in CSNâ€™s Congonhas Minerios,27297
8/4/2017,Canadian trade deficit widens to $3.6 billion in June,27298
8/4/2017,US ITC to expedite sunset reviews concerning high pressure steel cylinders from ...,27299
8/4/2017,US ITC votes to conduct sunset reviews on certain imports from Japan and China,27300
8/4/2017,US construction employment gains outpacing overall economy,27301
8/4/2017,US trade deficit narrows to $43.6 billion in June,27302
8/4/2017,Metro Group makes third acquisition in 12 months,27303
8/4/2017,US line pipe imports rise 5.1 percent in June,27304
8/4/2017,US and Canadian rig counts both drop week-on-week,27305
8/4/2017,Turkeyâ€™s steel exports increase by 15.03 percent in January-July,27306
8/4/2017,Turkeyâ€™s Cemtas records increased net profit in H1,27307
8/4/2017,EU-28 unemployment stable in June compared to May,27308
8/4/2017,Turkeyâ€™s Celik Halat ve Tel Sanayiiâ€™s sales revenues up 39.7% in H1,27309
8/4/2017,Turkeyâ€™s manufacturing growth slows in July,27310
8/4/2017,Turkeyâ€™s scrap import volume rises in H1,27311
8/4/2017,Essar Ports inks agreement with Mozambique to build coal terminal,27312
8/4/2017,Winter production cuts in Tangshan to impact the steel markets,27313
8/4/2017,Primetals Technologies supplies continuous bloom caster for voestalpine,27314
8/4/2017,Odisha to auction five iron ore blocks in October,27315
8/4/2017,Anyang Steel Group achieves gross profit of RMB 300 million in July,27316
8/4/2017,Hunan Valin Xiangtan Steel sees gross profit of RMB 320 million in July,27317
8/4/2017,Average second-grade coke price in China up 2.8 percent in late July,27318
8/4/2017,Average HRB 400 rebar price in China up 0.6 percent in late July,27319
8/4/2017,Sinosteel Engineering & Tech. posts H1 net profit of RMB 251 million,27320
